key,rmse
1.0,6068.421958749516
2.0,6066.284570307411
3.0,29566.944342062336
4.0,30446.104975241407
5.0,6409.742742329675
6.0,15440.659564812991
7.0,9098.4727595086
8.0,26516.575992273654
9.0,6030.290679579372
10.0,3505.9886674274658
11.0,3049.9460998584973
12.0,4653.353707506607
