key,rmse
1,117.4479784784865
2,175.59406034016487
3,215.45212648195417
4,382.6116421512511
5,185.43944637085596
6,116.25839497364318
7,66.02488553427067
8,70.2681366003574
9,75.60815336711632
10,86.60006086239856
11,71.02410472907246
12,95.71609222159698
