timestamp,wind_obs,wind_pred,solar_pv_obs,solar_pv_pred,demand_obs,demand_pred
2024-07-01 02:00:00+02:00,80885.0,,4158.0,,256649.0,
2024-07-01 03:00:00+02:00,86351.0,,3573.0,,251511.0,
2024-07-01 04:00:00+02:00,92099.0,,3303.0,,249068.0,
2024-07-01 05:00:00+02:00,95891.0,,3279.0,,255403.0,
2024-07-01 06:00:00+02:00,101292.0,,2354.0,,281897.0,
2024-07-01 07:00:00+02:00,102919.0,,12103.0,,309844.0,
2024-07-01 08:00:00+02:00,98816.0,,68606.0,,329554.0,
2024-07-01 09:00:00+02:00,95261.0,,141286.0,,339698.0,
2024-07-01 10:00:00+02:00,83933.0,,189945.0,,344965.0,
2024-07-01 11:00:00+02:00,72529.0,,201506.0,,342252.0,
2024-07-01 12:00:00+02:00,68922.0,,210518.0,,342838.0,
2024-07-01 13:00:00+02:00,69036.0,,217402.0,,345974.0,
2024-07-01 14:00:00+02:00,71781.0,,213178.0,,339817.0,
2024-07-01 15:00:00+02:00,74415.0,,212959.0,,332744.0,
2024-07-01 16:00:00+02:00,79703.0,,204959.0,,327118.0,
2024-07-01 17:00:00+02:00,85811.0,,196328.0,,329464.0,
2024-07-01 18:00:00+02:00,91235.0,,183874.0,,336099.0,
2024-07-01 19:00:00+02:00,100443.0,,154942.0,,346041.0,
2024-07-01 20:00:00+02:00,104642.0,,78898.0,,357128.0,
2024-07-01 21:00:00+02:00,108204.0,,19848.0,,361938.0,
2024-07-01 22:00:00+02:00,110599.0,,8766.0,,351398.0,
2024-07-01 23:00:00+02:00,113788.0,,8171.0,,325251.0,
2024-07-02 00:00:00+02:00,111811.0,,8084.0,,305649.0,
2024-07-02 01:00:00+02:00,9380.0,,678.0,,24523.0,
2024-07-02 02:00:00+02:00,105715.0,80885.0,8096.0,4158.0,277764.0,256649.0
2024-07-02 03:00:00+02:00,104004.0,86351.0,8116.0,3573.0,272591.0,251511.0
2024-07-02 04:00:00+02:00,102338.0,92099.0,7996.0,3303.0,271104.0,249068.0
2024-07-02 05:00:00+02:00,101520.0,95891.0,7287.0,3279.0,275244.0,255403.0
2024-07-02 06:00:00+02:00,101817.0,101292.0,5648.0,2354.0,296803.0,281897.0
2024-07-02 07:00:00+02:00,96355.0,102919.0,21459.0,12103.0,320754.0,309844.0
2024-07-02 08:00:00+02:00,88843.0,98816.0,93835.0,68606.0,334347.0,329554.0
2024-07-02 09:00:00+02:00,75912.0,95261.0,172716.0,141286.0,340089.0,339698.0
2024-07-02 10:00:00+02:00,66494.0,83933.0,210278.0,189945.0,340487.0,344965.0
2024-07-02 11:00:00+02:00,63593.0,72529.0,223406.0,201506.0,340672.0,342252.0
2024-07-02 12:00:00+02:00,67019.0,68922.0,233216.0,210518.0,343578.0,342838.0
2024-07-02 13:00:00+02:00,64962.0,69036.0,236097.0,217402.0,350190.0,345974.0
2024-07-02 14:00:00+02:00,65281.0,71781.0,241744.0,213178.0,347906.0,339817.0
2024-07-02 15:00:00+02:00,70949.0,74415.0,228662.0,212959.0,338584.0,332744.0
2024-07-02 16:00:00+02:00,66612.0,79703.0,220761.0,204959.0,336225.0,327118.0
2024-07-02 17:00:00+02:00,74791.0,85811.0,217906.0,196328.0,342700.0,329464.0
2024-07-02 18:00:00+02:00,82914.0,91235.0,201810.0,183874.0,349210.0,336099.0
2024-07-02 19:00:00+02:00,90081.0,100443.0,165296.0,154942.0,358778.0,346041.0
2024-07-02 20:00:00+02:00,91627.0,104642.0,87028.0,78898.0,367408.0,357128.0
2024-07-02 21:00:00+02:00,94182.0,108204.0,20675.0,19848.0,371136.0,361938.0
2024-07-02 22:00:00+02:00,101663.0,110599.0,8836.0,8766.0,359517.0,351398.0
2024-07-02 23:00:00+02:00,99982.0,113788.0,8016.0,8171.0,333918.0,325251.0
2024-07-03 00:00:00+02:00,90427.0,111811.0,7977.0,8084.0,317826.0,305649.0
2024-07-03 01:00:00+02:00,7282.0,9380.0,663.0,678.0,25566.0,24523.0
2024-07-03 02:00:00+02:00,79402.0,105715.0,8220.0,8096.0,285615.0,277764.0
2024-07-03 03:00:00+02:00,79591.0,104004.0,8388.0,8116.0,278929.0,272591.0
2024-07-03 04:00:00+02:00,75645.0,102338.0,8367.0,7996.0,276893.0,271104.0
2024-07-03 05:00:00+02:00,73585.0,101520.0,8023.0,7287.0,280327.0,275244.0
2024-07-03 06:00:00+02:00,73910.0,101817.0,5940.0,5648.0,303145.0,296803.0
2024-07-03 07:00:00+02:00,71182.0,96355.0,18846.0,21459.0,327058.0,320754.0
2024-07-03 08:00:00+02:00,60730.0,88843.0,89153.0,93835.0,340270.0,334347.0
2024-07-03 09:00:00+02:00,51559.0,75912.0,168866.0,172716.0,345838.0,340089.0
2024-07-03 10:00:00+02:00,44543.0,66494.0,213940.0,210278.0,350371.0,340487.0
2024-07-03 11:00:00+02:00,44548.0,63593.0,229089.0,223406.0,351389.0,340672.0
2024-07-03 12:00:00+02:00,46958.0,67019.0,237032.0,233216.0,355978.0,343578.0
2024-07-03 13:00:00+02:00,50016.0,64962.0,240320.0,236097.0,361281.0,350190.0
2024-07-03 14:00:00+02:00,52242.0,65281.0,246527.0,241744.0,360137.0,347906.0
2024-07-03 15:00:00+02:00,59083.0,70949.0,241467.0,228662.0,352568.0,338584.0
2024-07-03 16:00:00+02:00,59198.0,66612.0,241086.0,220761.0,351137.0,336225.0
2024-07-03 17:00:00+02:00,67165.0,74791.0,228832.0,217906.0,355861.0,342700.0
2024-07-03 18:00:00+02:00,75417.0,82914.0,211453.0,201810.0,360187.0,349210.0
2024-07-03 19:00:00+02:00,76381.0,90081.0,165731.0,165296.0,369007.0,358778.0
2024-07-03 20:00:00+02:00,76082.0,91627.0,88321.0,87028.0,376734.0,367408.0
2024-07-03 21:00:00+02:00,77006.0,94182.0,21460.0,20675.0,381001.0,371136.0
2024-07-03 22:00:00+02:00,84161.0,101663.0,10033.0,8836.0,374110.0,359517.0
2024-07-03 23:00:00+02:00,90545.0,99982.0,8967.0,8016.0,346257.0,333918.0
2024-07-04 00:00:00+02:00,94394.0,90427.0,8537.0,7977.0,326130.0,317826.0
2024-07-04 01:00:00+02:00,7597.0,7282.0,711.0,663.0,26338.0,25566.0
2024-07-04 02:00:00+02:00,86184.0,79402.0,8521.0,8220.0,292333.0,285615.0
2024-07-04 03:00:00+02:00,85268.0,79591.0,8491.0,8388.0,285272.0,278929.0
2024-07-04 04:00:00+02:00,83036.0,75645.0,8414.0,8367.0,282044.0,276893.0
2024-07-04 05:00:00+02:00,79347.0,73585.0,7769.0,8023.0,285135.0,280327.0
2024-07-04 06:00:00+02:00,79032.0,73910.0,6125.0,5940.0,306884.0,303145.0
2024-07-04 07:00:00+02:00,74464.0,71182.0,20793.0,18846.0,333076.0,327058.0
2024-07-04 08:00:00+02:00,65289.0,60730.0,92236.0,89153.0,345545.0,340270.0
2024-07-04 09:00:00+02:00,57497.0,51559.0,172223.0,168866.0,354587.0,345838.0
2024-07-04 10:00:00+02:00,50823.0,44543.0,216843.0,213940.0,359200.0,350371.0
2024-07-04 11:00:00+02:00,48930.0,44548.0,229969.0,229089.0,362905.0,351389.0
2024-07-04 12:00:00+02:00,50307.0,46958.0,236367.0,237032.0,370230.0,355978.0
2024-07-04 13:00:00+02:00,49700.0,50016.0,240105.0,240320.0,378659.0,361281.0
2024-07-04 14:00:00+02:00,49786.0,52242.0,237266.0,246527.0,378462.0,360137.0
2024-07-04 15:00:00+02:00,50051.0,59083.0,222309.0,241467.0,371481.0,352568.0
2024-07-04 16:00:00+02:00,51938.0,59198.0,214394.0,241086.0,370170.0,351137.0
2024-07-04 17:00:00+02:00,56280.0,67165.0,215283.0,228832.0,376413.0,355861.0
2024-07-04 18:00:00+02:00,62461.0,75417.0,208610.0,211453.0,383449.0,360187.0
2024-07-04 19:00:00+02:00,66896.0,76381.0,165388.0,165731.0,390802.0,369007.0
2024-07-04 20:00:00+02:00,71612.0,76082.0,83689.0,88321.0,394495.0,376734.0
2024-07-04 21:00:00+02:00,83414.0,77006.0,20247.0,21460.0,394777.0,381001.0
2024-07-04 22:00:00+02:00,100475.0,84161.0,10038.0,10033.0,383951.0,374110.0
2024-07-04 23:00:00+02:00,106048.0,90545.0,9310.0,8967.0,355387.0,346257.0
2024-07-05 00:00:00+02:00,106158.0,94394.0,9291.0,8537.0,338092.0,326130.0
2024-07-05 01:00:00+02:00,8834.0,7597.0,774.0,711.0,26988.0,26338.0
2024-07-05 02:00:00+02:00,95353.0,86184.0,9710.0,8521.0,303170.0,292333.0
2024-07-05 03:00:00+02:00,84384.0,85268.0,9657.0,8491.0,295570.0,285272.0
2024-07-05 04:00:00+02:00,75754.0,83036.0,9368.0,8414.0,291951.0,282044.0
2024-07-05 05:00:00+02:00,67072.0,79347.0,8648.0,7769.0,293861.0,285135.0
2024-07-05 06:00:00+02:00,61570.0,79032.0,6875.0,6125.0,314180.0,306884.0
2024-07-05 07:00:00+02:00,57101.0,74464.0,19671.0,20793.0,339688.0,333076.0
2024-07-05 08:00:00+02:00,49077.0,65289.0,85956.0,92236.0,355147.0,345545.0
2024-07-05 09:00:00+02:00,44608.0,57497.0,163986.0,172223.0,363369.0,354587.0
2024-07-05 10:00:00+02:00,49258.0,50823.0,208430.0,216843.0,367627.0,359200.0
2024-07-05 11:00:00+02:00,54409.0,48930.0,228498.0,229969.0,371494.0,362905.0
2024-07-05 12:00:00+02:00,59130.0,50307.0,238480.0,236367.0,375463.0,370230.0
2024-07-05 13:00:00+02:00,61008.0,49700.0,247651.0,240105.0,381733.0,378659.0
2024-07-05 14:00:00+02:00,64500.0,49786.0,246373.0,237266.0,378934.0,378462.0
2024-07-05 15:00:00+02:00,68030.0,50051.0,240796.0,222309.0,370846.0,371481.0
2024-07-05 16:00:00+02:00,73563.0,51938.0,231737.0,214394.0,368312.0,370170.0
2024-07-05 17:00:00+02:00,87483.0,56280.0,220372.0,215283.0,374190.0,376413.0
2024-07-05 18:00:00+02:00,91234.0,62461.0,190962.0,208610.0,380042.0,383449.0
2024-07-05 19:00:00+02:00,103698.0,66896.0,138167.0,165388.0,385142.0,390802.0
2024-07-05 20:00:00+02:00,105979.0,71612.0,65635.0,83689.0,384553.0,394495.0
2024-07-05 21:00:00+02:00,94829.0,83414.0,17774.0,20247.0,381747.0,394777.0
2024-07-05 22:00:00+02:00,90754.0,100475.0,9225.0,10038.0,367948.0,383951.0
2024-07-05 23:00:00+02:00,75905.0,106048.0,9015.0,9310.0,343758.0,355387.0
2024-07-06 00:00:00+02:00,73141.0,106158.0,8955.0,9291.0,325964.0,338092.0
2024-07-06 01:00:00+02:00,6030.0,8834.0,744.0,774.0,26457.0,26988.0
2024-07-06 02:00:00+02:00,67197.0,95353.0,8553.0,9710.0,290956.0,303170.0
2024-07-06 03:00:00+02:00,66274.0,84384.0,8832.0,9657.0,281373.0,295570.0
2024-07-06 04:00:00+02:00,71250.0,75754.0,8721.0,9368.0,276428.0,291951.0
2024-07-06 05:00:00+02:00,67116.0,67072.0,7916.0,8648.0,273996.0,293861.0
2024-07-06 06:00:00+02:00,62696.0,61570.0,6627.0,6875.0,276366.0,314180.0
2024-07-06 07:00:00+02:00,61198.0,57101.0,14586.0,19671.0,280170.0,339688.0
2024-07-06 08:00:00+02:00,53623.0,49077.0,65385.0,85956.0,290885.0,355147.0
2024-07-06 09:00:00+02:00,52332.0,44608.0,127584.0,163986.0,306120.0,363369.0
2024-07-06 10:00:00+02:00,52076.0,49258.0,166192.0,208430.0,317925.0,367627.0
2024-07-06 11:00:00+02:00,53914.0,54409.0,176914.0,228498.0,320368.0,371494.0
2024-07-06 12:00:00+02:00,57253.0,59130.0,181644.0,238480.0,319191.0,375463.0
2024-07-06 13:00:00+02:00,60970.0,61008.0,189346.0,247651.0,321004.0,381733.0
2024-07-06 14:00:00+02:00,59827.0,64500.0,187685.0,246373.0,315460.0,378934.0
2024-07-06 15:00:00+02:00,57124.0,68030.0,174470.0,240796.0,305013.0,370846.0
2024-07-06 16:00:00+02:00,55125.0,73563.0,164884.0,231737.0,298441.0,368312.0
2024-07-06 17:00:00+02:00,63561.0,87483.0,157025.0,220372.0,303335.0,374190.0
2024-07-06 18:00:00+02:00,77704.0,91234.0,144614.0,190962.0,312678.0,380042.0
2024-07-06 19:00:00+02:00,111942.0,103698.0,129720.0,138167.0,325888.0,385142.0
2024-07-06 20:00:00+02:00,133544.0,105979.0,73654.0,65635.0,332490.0,384553.0
2024-07-06 21:00:00+02:00,138614.0,94829.0,21153.0,17774.0,336144.0,381747.0
2024-07-06 22:00:00+02:00,125261.0,90754.0,10615.0,9225.0,331067.0,367948.0
2024-07-06 23:00:00+02:00,130758.0,75905.0,10185.0,9015.0,310895.0,343758.0
2024-07-07 00:00:00+02:00,119898.0,73141.0,9113.0,8955.0,292569.0,325964.0
2024-07-07 01:00:00+02:00,9629.0,6030.0,709.0,744.0,23603.0,26457.0
2024-07-07 02:00:00+02:00,99661.0,67197.0,8382.0,8553.0,262906.0,290956.0
2024-07-07 03:00:00+02:00,83064.0,66274.0,8397.0,8832.0,252971.0,281373.0
2024-07-07 04:00:00+02:00,74612.0,71250.0,8353.0,8721.0,248623.0,276428.0
2024-07-07 05:00:00+02:00,71493.0,67116.0,8248.0,7916.0,246847.0,273996.0
2024-07-07 06:00:00+02:00,65562.0,62696.0,7228.0,6627.0,247012.0,276366.0
2024-07-07 07:00:00+02:00,51738.0,61198.0,16772.0,14586.0,244771.0,280170.0
2024-07-07 08:00:00+02:00,38560.0,53623.0,76105.0,65385.0,251493.0,290885.0
2024-07-07 09:00:00+02:00,20678.0,52332.0,137463.0,127584.0,261348.0,306120.0
2024-07-07 10:00:00+02:00,13710.0,52076.0,161328.0,166192.0,268560.0,317925.0
2024-07-07 11:00:00+02:00,10694.0,53914.0,172364.0,176914.0,270218.0,320368.0
2024-07-07 12:00:00+02:00,9499.0,57253.0,179548.0,181644.0,273382.0,319191.0
2024-07-07 13:00:00+02:00,10626.0,60970.0,187944.0,189346.0,279977.0,321004.0
2024-07-07 14:00:00+02:00,12671.0,59827.0,183158.0,187685.0,281244.0,315460.0
2024-07-07 15:00:00+02:00,12843.0,57124.0,174008.0,174470.0,270987.0,305013.0
2024-07-07 16:00:00+02:00,13902.0,55125.0,172009.0,164884.0,264935.0,298441.0
2024-07-07 17:00:00+02:00,19101.0,63561.0,183332.0,157025.0,273390.0,303335.0
2024-07-07 18:00:00+02:00,25664.0,77704.0,188549.0,144614.0,288231.0,312678.0
2024-07-07 19:00:00+02:00,33707.0,111942.0,154354.0,129720.0,301165.0,325888.0
2024-07-07 20:00:00+02:00,48048.0,133544.0,83149.0,73654.0,310623.0,332490.0
2024-07-07 21:00:00+02:00,50927.0,138614.0,21937.0,21153.0,322590.0,336144.0
2024-07-07 22:00:00+02:00,53679.0,125261.0,10348.0,10615.0,329558.0,331067.0
2024-07-07 23:00:00+02:00,56041.0,130758.0,9987.0,10185.0,310115.0,310895.0
2024-07-08 00:00:00+02:00,55583.0,119898.0,8440.0,9113.0,289491.0,292569.0
2024-07-08 01:00:00+02:00,4555.0,9629.0,601.0,709.0,23173.0,23603.0
2024-07-08 02:00:00+02:00,56758.0,99661.0,6938.0,8382.0,262105.0,262906.0
2024-07-08 03:00:00+02:00,53894.0,83064.0,6741.0,8397.0,255325.0,252971.0
2024-07-08 04:00:00+02:00,49937.0,74612.0,6743.0,8353.0,254221.0,248623.0
2024-07-08 05:00:00+02:00,46781.0,71493.0,6627.0,8248.0,262031.0,246847.0
2024-07-08 06:00:00+02:00,48631.0,65562.0,5179.0,7228.0,289412.0,247012.0
2024-07-08 07:00:00+02:00,48254.0,51738.0,14887.0,16772.0,319282.0,244771.0
2024-07-08 08:00:00+02:00,43316.0,38560.0,78208.0,76105.0,337768.0,251493.0
2024-07-08 09:00:00+02:00,40094.0,20678.0,159199.0,137463.0,346508.0,261348.0
2024-07-08 10:00:00+02:00,41514.0,13710.0,201001.0,161328.0,349512.0,268560.0
2024-07-08 11:00:00+02:00,41174.0,10694.0,223831.0,172364.0,351799.0,270218.0
2024-07-08 12:00:00+02:00,46884.0,9499.0,229334.0,179548.0,353028.0,273382.0
2024-07-08 13:00:00+02:00,56282.0,10626.0,231455.0,187944.0,357609.0,279977.0
2024-07-08 14:00:00+02:00,65006.0,12671.0,234845.0,183158.0,358624.0,281244.0
2024-07-08 15:00:00+02:00,71611.0,12843.0,233371.0,174008.0,351650.0,270987.0
2024-07-08 16:00:00+02:00,74389.0,13902.0,228739.0,172009.0,349843.0,264935.0
2024-07-08 17:00:00+02:00,77385.0,19101.0,218726.0,183332.0,353839.0,273390.0
2024-07-08 18:00:00+02:00,89892.0,25664.0,203520.0,188549.0,359917.0,288231.0
2024-07-08 19:00:00+02:00,101714.0,33707.0,165859.0,154354.0,368873.0,301165.0
2024-07-08 20:00:00+02:00,102787.0,48048.0,85350.0,83149.0,372784.0,310623.0
2024-07-08 21:00:00+02:00,96741.0,50927.0,18929.0,21937.0,376189.0,322590.0
2024-07-08 22:00:00+02:00,98669.0,53679.0,9048.0,10348.0,366029.0,329558.0
2024-07-08 23:00:00+02:00,100115.0,56041.0,8541.0,9987.0,339049.0,310115.0
2024-07-09 00:00:00+02:00,106492.0,55583.0,8134.0,8440.0,318617.0,289491.0
2024-07-09 01:00:00+02:00,8908.0,4555.0,659.0,601.0,25676.0,23173.0
2024-07-09 02:00:00+02:00,100438.0,56758.0,7641.0,6938.0,287256.0,262105.0
2024-07-09 03:00:00+02:00,90813.0,53894.0,7646.0,6741.0,280866.0,255325.0
2024-07-09 04:00:00+02:00,83421.0,49937.0,7312.0,6743.0,277717.0,254221.0
2024-07-09 05:00:00+02:00,78607.0,46781.0,6384.0,6627.0,281669.0,262031.0
2024-07-09 06:00:00+02:00,75704.0,48631.0,5159.0,5179.0,303825.0,289412.0
2024-07-09 07:00:00+02:00,72716.0,48254.0,15759.0,14887.0,329121.0,319282.0
2024-07-09 08:00:00+02:00,64749.0,43316.0,78362.0,78208.0,345060.0,337768.0
2024-07-09 09:00:00+02:00,49630.0,40094.0,160082.0,159199.0,355149.0,346508.0
2024-07-09 10:00:00+02:00,48733.0,41514.0,200768.0,201001.0,359041.0,349512.0
2024-07-09 11:00:00+02:00,53937.0,41174.0,221016.0,223831.0,362824.0,351799.0
2024-07-09 12:00:00+02:00,59315.0,46884.0,230043.0,229334.0,366072.0,353028.0
2024-07-09 13:00:00+02:00,62827.0,56282.0,236104.0,231455.0,372811.0,357609.0
2024-07-09 14:00:00+02:00,63952.0,65006.0,234819.0,234845.0,372842.0,358624.0
2024-07-09 15:00:00+02:00,61461.0,71611.0,233612.0,233371.0,367088.0,351650.0
2024-07-09 16:00:00+02:00,63982.0,74389.0,228673.0,228739.0,364618.0,349843.0
2024-07-09 17:00:00+02:00,61412.0,77385.0,227337.0,218726.0,371811.0,353839.0
2024-07-09 18:00:00+02:00,62867.0,89892.0,202798.0,203520.0,374523.0,359917.0
2024-07-09 19:00:00+02:00,58273.0,101714.0,164620.0,165859.0,381937.0,368873.0
2024-07-09 20:00:00+02:00,55883.0,102787.0,82218.0,85350.0,389034.0,372784.0
2024-07-09 21:00:00+02:00,50663.0,96741.0,18634.0,18929.0,383475.0,376189.0
2024-07-09 22:00:00+02:00,50170.0,98669.0,8210.0,9048.0,368524.0,366029.0
2024-07-09 23:00:00+02:00,49446.0,100115.0,7639.0,8541.0,344146.0,339049.0
2024-07-10 00:00:00+02:00,48295.0,106492.0,7582.0,8134.0,326970.0,318617.0
2024-07-10 01:00:00+02:00,3815.0,8908.0,633.0,659.0,26248.0,25676.0
2024-07-10 02:00:00+02:00,40417.0,100438.0,7589.0,7641.0,293301.0,287256.0
2024-07-10 03:00:00+02:00,37944.0,90813.0,7566.0,7646.0,287562.0,280866.0
2024-07-10 04:00:00+02:00,33623.0,83421.0,7372.0,7312.0,284694.0,277717.0
2024-07-10 05:00:00+02:00,33111.0,78607.0,6796.0,6384.0,288858.0,281669.0
2024-07-10 06:00:00+02:00,33350.0,75704.0,5481.0,5159.0,310789.0,303825.0
2024-07-10 07:00:00+02:00,34697.0,72716.0,17634.0,15759.0,336365.0,329121.0
2024-07-10 08:00:00+02:00,28215.0,64749.0,89384.0,78362.0,354469.0,345060.0
2024-07-10 09:00:00+02:00,24457.0,49630.0,176419.0,160082.0,364653.0,355149.0
2024-07-10 10:00:00+02:00,28309.0,48733.0,212788.0,200768.0,369249.0,359041.0
2024-07-10 11:00:00+02:00,32277.0,53937.0,231272.0,221016.0,375126.0,362824.0
2024-07-10 12:00:00+02:00,35041.0,59315.0,242519.0,230043.0,381649.0,366072.0
2024-07-10 13:00:00+02:00,39587.0,62827.0,245193.0,236104.0,387207.0,372811.0
2024-07-10 14:00:00+02:00,43802.0,63952.0,247371.0,234819.0,386376.0,372842.0
2024-07-10 15:00:00+02:00,46589.0,61461.0,248307.0,233612.0,381788.0,367088.0
2024-07-10 16:00:00+02:00,46878.0,63982.0,241251.0,228673.0,382434.0,364618.0
2024-07-10 17:00:00+02:00,43949.0,61412.0,227550.0,227337.0,387630.0,371811.0
2024-07-10 18:00:00+02:00,38724.0,62867.0,211644.0,202798.0,394153.0,374523.0
2024-07-10 19:00:00+02:00,33106.0,58273.0,172767.0,164620.0,403958.0,381937.0
2024-07-10 20:00:00+02:00,27389.0,55883.0,87727.0,82218.0,407603.0,389034.0
2024-07-10 21:00:00+02:00,22671.0,50663.0,21570.0,18634.0,407100.0,383475.0
2024-07-10 22:00:00+02:00,22712.0,50170.0,11356.0,8210.0,387472.0,368524.0
2024-07-10 23:00:00+02:00,22026.0,49446.0,10836.0,7639.0,356603.0,344146.0
2024-07-11 00:00:00+02:00,22191.0,48295.0,10723.0,7582.0,333478.0,326970.0
2024-07-11 01:00:00+02:00,1963.0,3815.0,715.0,633.0,26628.0,26248.0
2024-07-11 02:00:00+02:00,26765.0,40417.0,8560.0,7589.0,305748.0,293301.0
2024-07-11 03:00:00+02:00,28051.0,37944.0,8556.0,7566.0,298426.0,287562.0
2024-07-11 04:00:00+02:00,31191.0,33623.0,8422.0,7372.0,296010.0,284694.0
2024-07-11 05:00:00+02:00,35905.0,33111.0,8134.0,6796.0,299132.0,288858.0
2024-07-11 06:00:00+02:00,44149.0,33350.0,6872.0,5481.0,320956.0,310789.0
2024-07-11 07:00:00+02:00,48128.0,34697.0,18504.0,17634.0,344820.0,336365.0
2024-07-11 08:00:00+02:00,43546.0,28215.0,86773.0,89384.0,363181.0,354469.0
2024-07-11 09:00:00+02:00,39926.0,24457.0,171407.0,176419.0,375834.0,364653.0
2024-07-11 10:00:00+02:00,43120.0,28309.0,216823.0,212788.0,383416.0,369249.0
2024-07-11 11:00:00+02:00,51426.0,32277.0,235438.0,231272.0,389540.0,375126.0
2024-07-11 12:00:00+02:00,61385.0,35041.0,241713.0,242519.0,397021.0,381649.0
2024-07-11 13:00:00+02:00,68016.0,39587.0,248518.0,245193.0,402243.0,387207.0
2024-07-11 14:00:00+02:00,71800.0,43802.0,252954.0,247371.0,405004.0,386376.0
2024-07-11 15:00:00+02:00,76840.0,46589.0,249416.0,248307.0,400117.0,381788.0
2024-07-11 16:00:00+02:00,84145.0,46878.0,244963.0,241251.0,398993.0,382434.0
2024-07-11 17:00:00+02:00,90230.0,43949.0,231472.0,227550.0,403312.0,387630.0
2024-07-11 18:00:00+02:00,93392.0,38724.0,203741.0,211644.0,405187.0,394153.0
2024-07-11 19:00:00+02:00,95029.0,33106.0,159729.0,172767.0,411845.0,403958.0
2024-07-11 20:00:00+02:00,95455.0,27389.0,78871.0,87727.0,414220.0,407603.0
2024-07-11 21:00:00+02:00,92881.0,22671.0,19267.0,21570.0,409918.0,407100.0
2024-07-11 22:00:00+02:00,101039.0,22712.0,8478.0,11356.0,398228.0,387472.0
2024-07-11 23:00:00+02:00,105086.0,22026.0,8057.0,10836.0,369428.0,356603.0
2024-07-12 00:00:00+02:00,103115.0,22191.0,7962.0,10723.0,347422.0,333478.0
2024-07-12 01:00:00+02:00,8371.0,1963.0,660.0,715.0,27944.0,26628.0
2024-07-12 02:00:00+02:00,101435.0,26765.0,7656.0,8560.0,309683.0,305748.0
2024-07-12 03:00:00+02:00,99328.0,28051.0,7456.0,8556.0,302011.0,298426.0
2024-07-12 04:00:00+02:00,98676.0,31191.0,7440.0,8422.0,296857.0,296010.0
2024-07-12 05:00:00+02:00,99190.0,35905.0,7065.0,8134.0,299659.0,299132.0
2024-07-12 06:00:00+02:00,98989.0,44149.0,5458.0,6872.0,323874.0,320956.0
2024-07-12 07:00:00+02:00,95866.0,48128.0,17143.0,18504.0,346819.0,344820.0
2024-07-12 08:00:00+02:00,88776.0,43546.0,89138.0,86773.0,362904.0,363181.0
2024-07-12 09:00:00+02:00,79193.0,39926.0,181351.0,171407.0,376765.0,375834.0
2024-07-12 10:00:00+02:00,75043.0,43120.0,223836.0,216823.0,384022.0,383416.0
2024-07-12 11:00:00+02:00,71667.0,51426.0,241597.0,235438.0,390010.0,389540.0
2024-07-12 12:00:00+02:00,70055.0,61385.0,251086.0,241713.0,396592.0,397021.0
2024-07-12 13:00:00+02:00,69697.0,68016.0,254150.0,248518.0,399496.0,402243.0
2024-07-12 14:00:00+02:00,70657.0,71800.0,255522.0,252954.0,396172.0,405004.0
2024-07-12 15:00:00+02:00,74002.0,76840.0,253765.0,249416.0,389350.0,400117.0
2024-07-12 16:00:00+02:00,81797.0,84145.0,248409.0,244963.0,386791.0,398993.0
2024-07-12 17:00:00+02:00,89701.0,90230.0,236916.0,231472.0,387672.0,403312.0
2024-07-12 18:00:00+02:00,99486.0,93392.0,214318.0,203741.0,391481.0,405187.0
2024-07-12 19:00:00+02:00,100780.0,95029.0,172700.0,159729.0,393184.0,411845.0
2024-07-12 20:00:00+02:00,105372.0,95455.0,87924.0,78871.0,394218.0,414220.0
2024-07-12 21:00:00+02:00,109628.0,92881.0,19004.0,19267.0,388383.0,409918.0
2024-07-12 22:00:00+02:00,111704.0,101039.0,8234.0,8478.0,376545.0,398228.0
2024-07-12 23:00:00+02:00,109674.0,105086.0,7737.0,8057.0,350531.0,369428.0
2024-07-13 00:00:00+02:00,108862.0,103115.0,7852.0,7962.0,333093.0,347422.0
2024-07-13 01:00:00+02:00,9011.0,8371.0,674.0,660.0,26832.0,27944.0
2024-07-13 02:00:00+02:00,103348.0,101435.0,8120.0,7656.0,297585.0,309683.0
2024-07-13 03:00:00+02:00,100806.0,99328.0,8087.0,7456.0,287843.0,302011.0
2024-07-13 04:00:00+02:00,98305.0,98676.0,8086.0,7440.0,280249.0,296857.0
2024-07-13 05:00:00+02:00,93164.0,99190.0,7956.0,7065.0,274653.0,299659.0
2024-07-13 06:00:00+02:00,85958.0,98989.0,6348.0,5458.0,278130.0,323874.0
2024-07-13 07:00:00+02:00,75286.0,95866.0,11688.0,17143.0,281321.0,346819.0
2024-07-13 08:00:00+02:00,60687.0,88776.0,65586.0,89138.0,291968.0,362904.0
2024-07-13 09:00:00+02:00,51201.0,79193.0,148753.0,181351.0,309041.0,376765.0
2024-07-13 10:00:00+02:00,45188.0,75043.0,200152.0,223836.0,320850.0,384022.0
2024-07-13 11:00:00+02:00,41054.0,71667.0,220107.0,241597.0,322124.0,390010.0
2024-07-13 12:00:00+02:00,36270.0,70055.0,227732.0,251086.0,324559.0,396592.0
2024-07-13 13:00:00+02:00,38223.0,69697.0,236305.0,254150.0,329889.0,399496.0
2024-07-13 14:00:00+02:00,34651.0,70657.0,231261.0,255522.0,326283.0,396172.0
2024-07-13 15:00:00+02:00,35152.0,74002.0,229025.0,253765.0,319597.0,389350.0
2024-07-13 16:00:00+02:00,41047.0,81797.0,220112.0,248409.0,313418.0,386791.0
